time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
21008,-0.58099365234375,0.47735595703125,-0.55072021484375,-0.3624267578125,0.72705078125,-0.6453857421875,-0.18316650390625,-0.14605712890625,-0.008888888888888889,0.13777777777777778,0.08777777777777777,0.043333333333333335,-0.04,-0.015555555555555555,9.68,-1.15,-1.32,-3.12,0.23,-8.71,1.3,-0.12,-0.05,1.35,-0.02,-0.03,9.67,-1.04,-1.25,-3.18,0.22,-8.72
21040,-0.57940673828125,0.47705078125,-0.55242919921875,-0.36273193359375,0.72711181640625,-0.645263671875,-0.18316650390625,-0.14642333984375,0.15444444444444444,0.15666666666666668,0.06555555555555556,0.005555555555555556,-0.013333333333333334,-0.006666666666666667,9.6,-1.16,-1.38,-4.46,0.17,-8.74,-0.09,-0.07,-0.14,1.35,-0.01,-0.03,9.67,-1.05,-1.21,-4.46,0.22,-8.72
21071,-0.57745361328125,0.476806640625,-0.55413818359375,-0.3634033203125,0.72711181640625,-0.64532470703125,-0.18292236328125,-0.1463623046875,-0.0022222222222222222,0.19111111111111112,0.06888888888888889,0.14888888888888888,0.04111111111111111,0.0033333333333333335,9.7,-1.04,-1.35,-3.13,0.26,-8.69,-0.06,0.05,-0.12,0.08,0.01,-0.03,9.67,-1.07,-1.16,-3.17,0.22,-8.73
21103,-0.5753173828125,0.4766845703125,-0.5560302734375,-0.3641357421875,0.727294921875,-0.6453857421875,-0.18218994140625,-0.14593505859375,-0.02,0.2111111111111111,0.12777777777777777,0.1711111111111111,0.07444444444444444,0.0,9.59,-1.06,-1.12,-3.04,0.22,-8.75,-0.09,0.03,-0.03,1.38,0.0,-0.01,9.68,-1.12,-1.08,-3.14,0.21,-8.74
21133,-0.57269287109375,0.47686767578125,-0.558349609375,-0.364501953125,0.7274169921875,-0.6456298828125,-0.18109130859375,-0.14556884765625,-0.0011111111111111111,0.19666666666666666,0.18444444444444444,0.1922222222222222,0.056666666666666664,-0.011111111111111112,9.8,-1.0,-1.01,-2.99,0.24,-8.85,1.37,0.12,0.04,0.14,0.03,-0.1,9.68,-1.18,-1.03,-3.13,0.2,-8.75
21163,-0.56976318359375,0.4775390625,-0.5609130859375,-0.36431884765625,0.72760009765625,-0.64569091796875,-0.18017578125,-0.145751953125,-0.025555555555555557,0.18333333333333332,0.22777777777777777,0.19666666666666666,0.0011111111111111111,-0.016666666666666666,9.68,-1.18,-0.96,-2.97,0.21,-8.78,-0.04,0.07,0.06,1.43,0.01,-0.03,9.67,-1.24,-0.98,-3.13,0.18,-8.75
21196,-0.566650390625,0.4786376953125,-0.5633544921875,-0.3638916015625,0.72894287109375,-0.64410400390625,-0.179931640625,-0.14642333984375,-0.058888888888888886,0.18222222222222223,0.23555555555555555,0.2111111111111111,-0.03888888888888889,-0.014444444444444444,9.64,-1.3,-0.89,-3.01,0.17,-8.79,-0.02,-0.01,0.05,0.12,0.0,-0.05,9.67,-1.3,-0.93,-3.15,0.16,-8.74
21227,-0.56329345703125,0.48016357421875,-0.5655517578125,-0.36376953125,0.729248046875,-0.6434326171875,-0.17987060546875,-0.14776611328125,-0.07777777777777778,0.16111111111111112,0.22444444444444445,0.23777777777777778,-0.06777777777777778,-0.016666666666666666,9.58,-1.42,-0.9,-3.11,0.15,-8.81,-0.08,-0.08,0.0,1.32,0.0,-0.07,9.66,-1.36,-0.89,-4.45,0.14,-8.73
21259,-0.5592041015625,0.48211669921875,-0.56793212890625,-0.36370849609375,0.72894287109375,-0.6434326171875,-0.179931640625,-0.14154052734375,-0.07444444444444444,0.14,0.19,0.21666666666666667,-0.07333333333333333,-0.006666666666666667,9.56,-1.54,-0.87,-3.04,0.17,-8.75,-0.31,-0.24,-0.09,-0.06,0.04,-0.05,9.66,-1.41,-0.86,-3.18,0.12,-8.72
21291,-0.5565185546875,0.48358154296875,-0.5693359375,-0.36370849609375,0.72894287109375,-0.64312744140625,-0.17999267578125,-0.142578125,-0.07,0.12555555555555556,0.15777777777777777,0.18555555555555556,-0.01,0.008888888888888889,9.67,-1.65,-0.84,-4.36,0.16,-8.79,-0.02,-0.11,0.0,1.39,0.04,-0.03,9.66,-1.45,-0.83,-4.47,0.11,-8.72
21321,-0.55438232421875,0.48443603515625,-0.57061767578125,-0.36383056640625,0.7288818359375,-0.6431884765625,-0.1796875,-0.1429443359375,-0.06333333333333334,0.10666666666666667,0.09888888888888889,0.16777777777777778,0.01,0.01,9.67,-1.55,-0.81,-3.12,0.14,-8.75,1.31,-0.06,0.05,1.37,0.0,-0.02,9.66,-1.48,-0.8,-4.46,0.1,-8.72
21352,-0.55255126953125,0.48516845703125,-0.57147216796875,-0.3643798828125,0.7301025390625,-0.641845703125,-0.1796875,-0.150634765625,-0.06333333333333334,0.09444444444444444,0.07111111111111111,0.16666666666666666,0.0033333333333333335,0.0077777777777777776,9.52,-1.65,-0.76,-3.1,0.15,-8.78,-0.17,-0.21,0.01,1.36,0.05,-0.05,9.65,-1.5,-0.78,-3.18,0.09,-8.72
21390,-0.5511474609375,0.48553466796875,-0.572265625,-0.36468505859375,0.7298583984375,-0.64215087890625,-0.179443359375,-0.15093994140625,-0.008888888888888889,0.07777777777777778,0.043333333333333335,0.012222222222222223,0.0022222222222222222,0.005555555555555556,9.67,-1.54,-0.71,-4.31,0.15,-8.81,0.01,-0.02,0.04,1.36,0.02,-0.08,9.65,-1.51,-0.75,-4.46,0.09,-8.72
21421,-0.5501708984375,0.48541259765625,-0.5732421875,-0.3648681640625,0.72979736328125,-0.64215087890625,-0.17926025390625,-0.143310546875,-0.03666666666666667,0.06333333333333334,0.022222222222222223,0.16444444444444445,-0.013333333333333334,0.0033333333333333335,9.63,-1.54,-0.67,-4.33,0.11,-8.79,-0.04,-0.03,0.0,1.36,0.05,-0.12,9.65,-1.52,-0.74,-3.19,0.08,-8.72
21453,-0.54937744140625,0.48565673828125,-0.5733642578125,-0.365478515625,0.72967529296875,-0.6422119140625,-0.1793212890625,-0.1517333984375,-0.03666666666666667,0.034444444444444444,0.011111111111111112,0.035555555555555556,-0.044444444444444446,0.0011111111111111111,9.61,-1.59,-0.73,-3.11,0.15,-8.78,-0.08,-0.07,0.01,1.36,0.07,-0.05,9.65,-1.52,-0.73,-3.2,0.07,-8.71
21487,-0.54937744140625,0.48529052734375,-0.57379150390625,-0.3653564453125,0.73004150390625,-0.64141845703125,-0.17974853515625,-0.14471435546875,-0.023333333333333334,0.02,0.0077777777777777776,0.028888888888888888,-0.04888888888888889,0.0,9.56,-1.69,-0.71,-3.1,0.11,-8.78,-0.09,-0.17,0.01,1.38,0.03,-0.07,9.65,-1.52,-0.72,-3.21,0.07,-8.71
21519,-0.5487060546875,0.48577880859375,-0.57354736328125,-0.365966796875,0.72991943359375,-0.641357421875,-0.1800537109375,-0.14520263671875,0.16333333333333333,0.005555555555555556,-0.0033333333333333335,0.15444444444444444,-0.04888888888888889,-0.0022222222222222222,9.57,-1.58,-0.73,-3.13,0.13,-8.78,-0.08,-0.05,0.0,1.32,0.05,-0.05,9.65,-1.52,-0.72,-4.51,0.07,-8.7
21551,-0.54888916015625,0.48553466796875,-0.57373046875,-0.36578369140625,0.72979736328125,-0.64129638671875,-0.1805419921875,-0.1536865234375,0.17777777777777778,-0.01,-0.024444444444444446,0.14222222222222222,-0.044444444444444446,-0.005555555555555556,9.58,-1.68,-0.75,-4.49,0.07,-8.75,-0.09,-0.14,-0.05,1.31,0.01,-0.01,9.66,-1.52,-0.72,-3.24,0.07,-8.69
21584,-0.5482177734375,0.4864501953125,-0.5728759765625,-0.366943359375,0.729736328125,-0.64117431640625,-0.18096923828125,-0.14605712890625,0.18888888888888888,-0.01888888888888889,-0.044444444444444446,-0.03111111111111111,-0.011111111111111112,0.006666666666666667,9.61,-1.61,-0.75,-3.17,0.11,-8.75,-0.02,-0.03,0.0,0.07,0.03,-0.05,9.66,-1.51,-0.73,-3.24,0.08,-8.69
21614,-0.54888916015625,0.48590087890625,-0.57281494140625,-0.36669921875,0.72979736328125,-0.64105224609375,-0.18145751953125,-0.14556884765625,0.18,-0.023333333333333334,-0.04,-0.034444444444444444,0.0,0.0022222222222222222,9.63,-1.53,-0.7,-3.12,0.15,-8.77,-0.01,-0.05,-0.01,1.39,0.06,-0.07,9.66,-1.5,-0.73,-3.24,0.09,-8.69
21646,-0.5498046875,0.48504638671875,-0.57293701171875,-0.3663330078125,0.7298583984375,-0.64093017578125,-0.1817626953125,-0.14532470703125,0.18888888888888888,-0.02,-0.03666666666666667,-0.03111111111111111,-0.012222222222222223,-0.0022222222222222222,9.63,-1.51,-0.8,-3.16,0.13,-8.76,-0.03,-0.02,-0.06,0.08,0.03,-0.06,9.66,-1.49,-0.73,-3.24,0.09,-8.69
21677,-0.55029296875,0.484619140625,-0.5728759765625,-0.36627197265625,0.72991943359375,-0.640869140625,-0.18206787109375,-0.14501953125,0.17222222222222222,-0.017777777777777778,-0.03,-0.02666666666666667,0.005555555555555556,0.0011111111111111111,9.63,-1.48,-0.74,-3.13,0.14,-8.72,-0.02,0.0,0.0,0.11,0.04,-0.02,9.66,-1.48,-0.74,-4.52,0.1,-8.7
21709,-0.55078125,0.48431396484375,-0.57275390625,-0.36614990234375,0.73004150390625,-0.640869140625,-0.1820068359375,-0.1446533203125,0.15666666666666668,-0.015555555555555555,-0.012222222222222223,-0.01888888888888889,0.02,0.0,9.67,-1.48,-0.7,-3.08,0.14,-8.75,1.28,0.0,0.03,1.46,0.02,-0.05,9.66,-1.48,-0.74,-3.23,0.1,-8.7
21742,-0.55096435546875,0.484375,-0.5726318359375,-0.365966796875,0.7301025390625,-0.640869140625,-0.1820068359375,-0.15216064453125,-0.01,-0.024444444444444446,-0.005555555555555556,-0.008888888888888889,0.005555555555555556,0.0022222222222222222,9.61,-1.51,-0.73,-4.36,0.16,-8.78,-0.02,-0.05,0.01,1.45,0.03,-0.09,9.66,-1.48,-0.75,-3.23,0.1,-8.7
21777,-0.55169677734375,0.48382568359375,-0.5728759765625,-0.36517333984375,0.7301025390625,-0.640869140625,-0.1820068359375,-0.14434814453125,-0.0077777777777777776,-0.028888888888888888,-0.005555555555555556,-0.0011111111111111111,-0.0044444444444444444,0.0011111111111111111,9.6,-1.56,-0.78,-3.14,0.13,-8.75,-0.04,-0.11,-0.04,0.09,0.03,-0.04,9.66,-1.48,-0.76,-4.51,0.1,-8.7
21808,-0.552001953125,0.4840087890625,-0.57257080078125,-0.36492919921875,0.7301025390625,-0.64080810546875,-0.18206787109375,-0.14422607421875,0.14888888888888888,-0.02666666666666667,-0.014444444444444444,-0.011111111111111112,-0.011111111111111112,0.0,9.61,-1.5,-0.78,-3.15,0.15,-8.77,-0.05,-0.02,-0.01,1.36,0.04,-0.02,9.66,-1.48,-0.77,-4.52,0.11,-8.7
21842,-0.55279541015625,0.4835205078125,-0.5726318359375,-0.36431884765625,0.7301025390625,-0.64080810546875,-0.1822509765625,-0.15216064453125,0.15888888888888889,-0.027777777777777776,-0.016666666666666666,-0.006666666666666667,-0.017777777777777778,-0.0033333333333333335,9.6,-1.55,-0.78,-4.41,0.13,-8.78,-0.04,-0.09,0.01,0.06,0.03,-0.05,9.66,-1.47,-0.77,-3.24,0.11,-8.69
21876,-0.5531005859375,0.48370361328125,-0.5721435546875,-0.3643798828125,0.73004150390625,-0.6407470703125,-0.182373046875,-0.15228271484375,0.15,-0.04111111111111111,-0.028888888888888888,-0.008888888888888889,0.0,0.0011111111111111111,9.59,-1.53,-0.77,-3.1,0.15,-8.76,-0.04,0.04,-0.02,0.13,0.04,-0.06,9.66,-1.46,-0.79,-4.52,0.11,-8.69
21909,-0.5535888671875,0.48370361328125,-0.57171630859375,-0.36431884765625,0.7301025390625,-0.6407470703125,-0.18243408203125,-0.14422607421875,-0.01,-0.034444444444444444,-0.03333333333333333,-0.015555555555555555,0.016666666666666666,0.0044444444444444444,9.62,-1.51,-0.8,-3.1,0.17,-8.76,-0.03,-0.05,0.0,1.39,0.03,-0.03,9.66,-1.45,-0.8,-4.51,0.11,-8.7
21942,-0.55419921875,0.48382568359375,-0.57086181640625,-0.36456298828125,0.730224609375,-0.6407470703125,-0.18231201171875,-0.151611328125,-0.016666666666666666,-0.04888888888888889,-0.03666666666666667,-0.028888888888888888,0.03888888888888889,0.006666666666666667,9.6,-1.53,-0.8,-4.43,0.15,-8.77,-0.01,-0.07,-0.03,1.39,0.02,-0.07,9.66,-1.44,-0.81,-3.22,0.12,-8.7
21972,-0.55487060546875,0.48370361328125,-0.57037353515625,-0.36444091796875,0.7303466796875,-0.6407470703125,-0.18218994140625,-0.1431884765625,-0.0044444444444444444,-0.04777777777777778,-0.028888888888888888,-0.023333333333333334,0.028888888888888888,0.0044444444444444444,9.68,-1.34,-0.77,-3.08,0.18,-8.77,1.28,0.1,0.02,1.42,0.03,-0.06,9.66,-1.44,-0.82,-3.22,0.13,-8.71
22004,-0.5552978515625,0.48388671875,-0.56976318359375,-0.36444091796875,0.73046875,-0.64080810546875,-0.18206787109375,-0.150634765625,-0.043333333333333335,-0.04777777777777778,-0.017777777777777778,-0.0022222222222222222,0.02,0.0011111111111111111,9.61,-1.46,-0.79,-3.08,0.15,-8.76,1.29,-0.13,0.06,0.12,0.02,-0.04,9.66,-1.43,-0.84,-3.21,0.13,-8.71
22037,-0.55572509765625,0.48419189453125,-0.569091796875,-0.36444091796875,0.73052978515625,-0.64080810546875,-0.18194580078125,-0.14263916015625,-0.0077777777777777776,-0.06333333333333334,-0.023333333333333334,-0.014444444444444444,-0.005555555555555556,0.0022222222222222222,9.68,-1.46,-0.8,-3.03,0.18,-8.77,-0.04,0.05,0.03,0.18,0.05,-0.05,9.66,-1.42,-0.86,-4.5,0.13,-8.71
22070,-0.55633544921875,0.48443603515625,-0.5684814453125,-0.3642578125,0.73046875,-0.6407470703125,-0.18212890625,-0.142822265625,-0.03777777777777778,-0.06888888888888889,-0.021111111111111112,0.0022222222222222222,-0.017777777777777778,0.0011111111111111111,9.6,-1.53,-0.86,-4.41,0.16,-8.78,-0.05,-0.11,0.01,1.35,0.02,-0.06,9.66,-1.41,-0.88,-4.5,0.13,-8.71
22102,-0.55743408203125,0.484619140625,-0.56744384765625,-0.36383056640625,0.73046875,-0.6407470703125,-0.18218994140625,-0.142822265625,-0.028888888888888888,-0.07333333333333333,-0.034444444444444444,-0.006666666666666667,0.017777777777777778,0.005555555555555556,9.6,-1.47,-0.91,-3.05,0.13,-8.78,-0.03,-0.06,0.04,1.44,0.0,-0.07,9.66,-1.4,-0.9,-3.21,0.13,-8.71
22136,-0.55865478515625,0.484375,-0.56683349609375,-0.36334228515625,0.73046875,-0.64080810546875,-0.18206787109375,-0.14251708984375,-0.028888888888888888,-0.07222222222222222,-0.04,-0.01,0.012222222222222223,0.0077777777777777776,9.68,-1.35,-0.91,-3.1,0.17,-8.79,1.3,0.05,0.0,0.1,0.03,-0.08,9.66,-1.39,-0.93,-4.49,0.13,-8.71
22168,-0.559326171875,0.48468017578125,-0.56585693359375,-0.36334228515625,0.73046875,-0.64080810546875,-0.1820068359375,-0.14251708984375,-0.04111111111111111,-0.07777777777777778,-0.024444444444444446,0.0011111111111111111,0.0077777777777777776,0.0011111111111111111,9.61,-1.47,-0.93,-3.09,0.13,-8.79,-0.04,-0.08,0.01,1.42,0.0,-0.04,9.66,-1.38,-0.96,-4.49,0.13,-8.71
22200,-0.5601806640625,0.4854736328125,-0.564453125,-0.36322021484375,0.73052978515625,-0.64080810546875,-0.1820068359375,-0.1502685546875,-0.035555555555555556,-0.08555555555555555,-0.021111111111111112,-0.0022222222222222222,0.012222222222222223,0.0011111111111111111,9.6,-1.45,-0.91,-4.37,0.13,-8.79,-0.05,-0.07,0.06,1.42,0.01,-0.07,9.65,-1.37,-0.98,-3.21,0.13,-8.71
22235,-0.56109619140625,0.48583984375,-0.56353759765625,-0.36273193359375,0.73052978515625,-0.64080810546875,-0.1820068359375,-0.1502685546875,-0.005555555555555556,-0.10888888888888888,-0.024444444444444446,-0.0022222222222222222,-0.017777777777777778,0.0011111111111111111,9.65,-1.35,-0.9,-3.05,0.15,-8.8,0.01,0.05,0.14,0.15,0.02,-0.09,9.65,-1.37,-1.01,-3.22,0.13,-8.71
22264,-0.5621337890625,0.486328125,-0.5623779296875,-0.36224365234375,0.73040771484375,-0.6407470703125,-0.18243408203125,-0.142822265625,-0.0077777777777777776,-0.1388888888888889,-0.02666666666666667,0.14222222222222222,-0.04777777777777778,-0.0022222222222222222,9.59,-1.48,-0.97,-3.12,0.11,-8.77,-0.03,-0.12,0.07,1.38,-0.01,-0.06,9.65,-1.36,-1.05,-3.23,0.13,-8.7
22297,-0.5634765625,0.48681640625,-0.56109619140625,-0.3614501953125,0.73028564453125,-0.640625,-0.18292236328125,-0.14312744140625,-0.012222222222222223,-0.15,-0.05,-0.017777777777777778,-0.03333333333333333,0.0011111111111111111,9.6,-1.44,-1.05,-4.39,0.15,-8.78,-0.03,-0.07,0.06,1.4,0.0,-0.06,9.64,-1.34,-1.11,-3.24,0.13,-8.7
22329,-0.565185546875,0.487060546875,-0.5595703125,-0.36077880859375,0.73028564453125,-0.6405029296875,-0.18341064453125,-0.14312744140625,-0.015555555555555555,-0.16333333333333333,-0.07444444444444444,-0.028888888888888888,-0.028888888888888888,0.0044444444444444444,9.62,-1.44,-1.09,-4.37,0.13,-8.75,-0.02,-0.11,0.04,1.41,-0.01,-0.06,9.64,-1.32,-1.15,-4.52,0.14,-8.69
22360,-0.5677490234375,0.4874267578125,-0.5570068359375,-0.36029052734375,0.73028564453125,-0.640380859375,-0.18402099609375,-0.15081787109375,0.0011111111111111111,-0.18333333333333332,-0.10555555555555556,-0.04777777777777778,-0.017777777777777778,0.01,9.6,-1.51,-1.16,-3.17,0.12,-8.75,-0.03,-0.21,0.02,1.36,-0.02,-0.05,9.64,-1.29,-1.2,-3.25,0.15,-8.69
22393,-0.57049560546875,0.48687744140625,-0.5552978515625,-0.35943603515625,0.73028564453125,-0.6402587890625,-0.18463134765625,-0.15032958984375,0.042222222222222223,-0.19,-0.14,-0.07444444444444444,0.015555555555555555,0.013333333333333334,9.54,-1.36,-1.24,-3.17,0.15,-8.79,-0.03,-0.1,-0.01,0.07,-0.02,-0.1,9.64,-1.25,-1.25,-3.24,0.18,-8.69
22425,-0.573486328125,0.48590087890625,-0.55352783203125,-0.350830078125,0.73040771484375,-0.6402587890625,-0.18511962890625,-0.14154052734375,0.21777777777777776,-0.1811111111111111,-0.16444444444444445,-0.06777777777777778,0.023333333333333334,0.017777777777777778,9.66,-1.34,-1.26,-3.05,0.21,-8.8,1.31,-0.06,-0.01,0.19,0.01,-0.11,9.64,-1.21,-1.3,-3.24,0.2,-8.69
22456,-0.5765380859375,0.4847412109375,-0.55181884765625,-0.35791015625,0.73052978515625,-0.64013671875,-0.18609619140625,-0.1480712890625,0.24666666666666667,-0.17555555555555555,-0.16666666666666666,-0.08666666666666667,-0.0033333333333333335,0.01,9.63,-1.18,-1.41,-3.1,0.19,-8.76,-0.01,-0.01,-0.06,1.36,0.0,-0.05,9.64,-1.15,-1.36,-3.24,0.22,-8.69
22491,-0.57965087890625,0.48333740234375,-0.55035400390625,-0.3492431640625,0.73065185546875,-0.63995361328125,-0.18670654296875,-0.1474609375,0.2388888888888889,-0.15333333333333332,-0.15666666666666668,-0.05444444444444444,0.0033333333333333335,-0.0011111111111111111,9.61,-1.13,-1.43,-4.38,0.22,-8.77,-0.02,0.0,-0.04,1.46,-0.04,-0.07,9.64,-1.11,-1.4,-3.24,0.24,-8.69
22522,-0.5830078125,0.48187255859375,-0.54840087890625,-0.3487548828125,0.7308349609375,-0.63983154296875,-0.18719482421875,-0.14666748046875,0.2288888888888889,-0.14,-0.15555555555555556,-0.05,0.02,0.0022222222222222222,9.64,-1.13,-1.44,-3.1,0.21,-8.7,1.3,-0.03,-0.06,1.42,-0.04,-0.07,9.64,-1.08,-1.43,-3.23,0.25,-8.69
22553,-0.5855712890625,0.48052978515625,-0.54718017578125,-0.35601806640625,0.73095703125,-0.63970947265625,-0.1875,-0.14599609375,0.25222222222222224,-0.11666666666666667,-0.14888888888888888,-0.05,0.017777777777777778,0.0,9.63,-1.12,-1.48,-3.07,0.24,-8.81,-0.01,-0.02,-0.01,1.43,-0.01,-0.11,9.63,-1.04,-1.46,-3.23,0.27,-8.7
22586,-0.58807373046875,0.47900390625,-0.54632568359375,-0.34759521484375,0.73114013671875,-0.63958740234375,-0.187744140625,-0.14520263671875,0.24222222222222223,-0.10111111111111111,-0.14222222222222222,-0.03111111111111111,0.03,0.0,9.68,-0.93,-1.56,-3.05,0.24,-8.78,1.34,0.11,-0.04,0.17,-0.02,-0.07,9.63,-1.01,-1.49,-4.5,0.28,-8.7
22616,-0.59014892578125,0.47760009765625,-0.54547119140625,-0.35504150390625,0.7313232421875,-0.6395263671875,-0.18780517578125,-0.1444091796875,0.21777777777777776,-0.08222222222222222,-0.12,-0.03888888888888889,0.025555555555555557,-0.0033333333333333335,9.63,-1.07,-1.55,-3.09,0.2,-8.72,1.28,-0.02,-0.01,1.49,-0.04,-0.1,9.63,-0.97,-1.51,-4.5,0.29,-8.7
22650,-0.5919189453125,0.4764404296875,-0.54473876953125,-0.346923828125,0.73150634765625,-0.6395263671875,-0.1878662109375,-0.14373779296875,0.2411111111111111,-0.07,-0.10444444444444445,-0.034444444444444444,0.03222222222222222,-0.005555555555555556,9.67,-0.82,-1.51,-4.28,0.27,-8.77,1.31,0.12,0.01,1.43,-0.02,-0.07,9.63,-0.94,-1.53,-3.21,0.3,-8.71
22685,-0.59393310546875,0.47503662109375,-0.5440673828125,-0.34649658203125,0.73162841796875,-0.63946533203125,-0.18780517578125,-0.14324951171875,0.20222222222222222,-0.052222222222222225,-0.07777777777777778,-0.0022222222222222222,0.008888888888888889,-0.012222222222222223,9.67,-1.08,-1.53,-3.08,0.24,-8.77,-0.04,0.0,0.03,1.4,-0.04,-0.06,9.63,-0.93,-1.54,-3.2,0.29,-8.71
22716,-0.59539794921875,0.473876953125,-0.5439453125,-0.34576416015625,0.73187255859375,-0.6392822265625,-0.1876220703125,-0.14312744140625,0.24,-0.056666666666666664,-0.06444444444444444,-0.005555555555555556,0.0077777777777777776,-0.015555555555555555,9.66,-0.83,-1.54,-3.02,0.23,-8.78,1.31,0.09,0.04,0.17,-0.05,-0.06,9.63,-0.91,-1.56,-4.48,0.29,-8.71
22749,-0.59698486328125,0.47271728515625,-0.54388427734375,-0.3448486328125,0.7320556640625,-0.63922119140625,-0.18743896484375,-0.142822265625,0.2,-0.06,-0.057777777777777775,-0.013333333333333334,0.03,-0.0033333333333333335,9.62,-1.0,-1.65,-4.39,0.19,-8.8,-0.01,-0.09,-0.07,1.4,-0.04,-0.03,9.63,-0.9,-1.57,-3.19,0.3,-8.72
22782,-0.59844970703125,0.4718017578125,-0.54345703125,-0.34423828125,0.73223876953125,-0.63922119140625,-0.1871337890625,-0.1422119140625,0.19333333333333333,-0.043333333333333335,-0.051111111111111114,-0.01888888888888889,0.051111111111111114,-0.0011111111111111111,9.68,-0.76,-1.55,-4.25,0.25,-8.78,1.32,0.13,0.03,0.22,-0.02,-0.09,9.63,-0.89,-1.58,-3.17,0.3,-8.73
22812,-0.59912109375,0.47149658203125,-0.5430908203125,-0.3441162109375,0.73236083984375,-0.63934326171875,-0.18658447265625,-0.14166259765625,0.16,-0.04,-0.035555555555555556,-0.0077777777777777776,0.03222222222222222,-0.006666666666666667,9.66,-0.93,-1.57,-3.0,0.2,-8.69,1.32,0.03,0.02,1.44,-0.09,0.03,9.63,-0.88,-1.6,-3.16,0.3,-8.73
22845,-0.59979248046875,0.47125244140625,-0.542724609375,-0.3438720703125,0.73248291015625,-0.639404296875,-0.18603515625,-0.14129638671875,0.15555555555555556,-0.03888888888888889,-0.03111111111111111,0.14444444444444443,0.034444444444444444,0.0022222222222222222,9.66,-0.72,-1.59,-2.99,0.24,-8.81,1.29,0.03,0.0,0.15,-0.05,-0.07,9.63,-0.87,-1.61,-3.15,0.3,-8.74
22877,-0.60003662109375,0.471435546875,-0.54205322265625,-0.3441162109375,0.732666015625,-0.6395263671875,-0.185302734375,-0.14093017578125,-0.04555555555555556,-0.022222222222222223,-0.0077777777777777776,0.16,0.027777777777777776,0.0044444444444444444,9.71,-0.81,-1.62,-2.99,0.26,-8.78,1.34,0.09,-0.01,0.15,-0.03,-0.04,9.63,-0.86,-1.61,-4.42,0.29,-8.74
22908,-0.599853515625,0.47198486328125,-0.54156494140625,-0.34454345703125,0.73272705078125,-0.6396484375,-0.1846923828125,-0.140869140625,-0.1,-0.01,0.0033333333333333335,0.17222222222222222,0.03222222222222222,0.011111111111111112,9.6,-0.97,-1.59,-2.9,0.26,-8.85,-0.02,-0.11,0.02,1.42,-0.04,-0.04,9.63,-0.86,-1.62,-3.13,0.28,-8.75
22942,-0.599365234375,0.47265625,-0.54095458984375,-0.3453369140625,0.732666015625,-0.639892578125,-0.18402099609375,-0.140869140625,-0.058888888888888886,-0.0011111111111111111,0.0044444444444444444,0.16555555555555557,0.025555555555555557,0.01,9.68,-0.83,-1.59,-4.25,0.22,-8.82,0.05,0.02,0.02,0.15,-0.04,-0.04,9.63,-0.86,-1.62,-3.12,0.27,-8.75
