time (ms),qx,qy,qz,qw,qx2,qy2,qz2,qw2,mx1,my1,mz1,mx2,my2,mz2,gx1,gy1,gz1,gx2,gy2,gz2,ax1,ay1,az1,ax2,ay2,az2,lx1,ly1,lz1,lx2,ly2,lz2,grx1,gry1,grz1,grx2,gry2,grz2
125849,0.60894775390625,-0.7435302734375,0.2740478515625,0.0426025390625,0.43121337890625,-0.40887451171875,0.55023193359375,0.586669921875,-37.25,18.0625,32.0625,-37.5,-2.5,-34.375,-0.025555555555555557,-0.12444444444444444,0.05444444444444444,0.16333333333333333,-0.05333333333333334,0.024444444444444446,4.8,-3.51,-8.01,9.47,0.23,2.74,-0.23,0.06,0.3,0.11,-0.29,-0.11,5.03,-3.58,-8.32,9.36,0.53,2.86
125886,0.611083984375,-0.74224853515625,0.27301025390625,0.04052734375,0.4315185546875,-0.41009521484375,0.55010986328125,0.593505859375,-37.25,17.75,32.5,-37.5,-2.5,-34.375,-0.013333333333333334,-0.03777777777777778,0.024444444444444446,-0.028888888888888888,-0.05444444444444444,0.0044444444444444444,4.88,-3.54,-7.98,9.36,0.32,2.81,-0.13,0.04,0.34,-0.01,-0.21,-0.01,5.01,-3.58,-8.32,9.37,0.52,2.84
125923,0.6109619140625,-0.7425537109375,0.27264404296875,0.0322265625,0.43157958984375,-0.410888671875,0.54974365234375,0.58538818359375,-37.25,17.75,32.5,-37.1875,-2.1875,-34.875,-0.0044444444444444444,-0.035555555555555556,0.021111111111111112,-0.027777777777777776,-0.06,0.012222222222222223,4.9,-3.54,-7.95,9.36,0.31,2.82,-0.1,0.04,0.33,1.28,-0.18,-0.03,5.0,-3.58,-8.33,9.37,0.51,2.82
125962,0.6126708984375,-0.74127197265625,0.27239990234375,0.0308837890625,0.43170166015625,-0.41204833984375,0.54931640625,0.59271240234375,-36.0625,17.75,32.5,-37.1875,-1.75,-35.6875,0.14333333333333334,-0.04777777777777778,0.025555555555555557,-0.01888888888888889,-0.056666666666666664,0.012222222222222223,4.9,-3.55,-8.01,9.4,0.31,2.8,-0.06,0.04,0.34,1.29,-0.2,-0.03,4.99,-3.59,-8.33,9.38,0.5,2.8
126000,0.61346435546875,-0.74078369140625,0.2720947265625,0.02978515625,0.431884765625,-0.41314697265625,0.548828125,0.59228515625,-35.75,18.5,32.5,-36.0,-2.5,-34.375,-0.013333333333333334,-0.044444444444444446,0.024444444444444446,-0.03222222222222222,-0.06333333333333334,0.01,4.86,-3.5,-7.99,9.42,0.34,2.7,-0.1,0.09,0.34,0.03,-0.15,-0.08,4.97,-3.59,-8.34,9.38,0.49,2.78
126037,0.61370849609375,-0.74072265625,0.27166748046875,0.02899169921875,0.43231201171875,-0.4139404296875,0.548583984375,0.59161376953125,-36.5,19.25,33.25,-36.0,-2.5,-34.375,-0.008888888888888889,-0.03222222222222222,0.024444444444444446,-0.0011111111111111111,-0.03888888888888889,0.01,4.85,-3.53,-8.04,9.4,0.24,2.71,-0.11,0.06,0.29,1.28,-0.24,-0.05,4.96,-3.6,-8.34,9.39,0.49,2.76
126075,0.613525390625,-0.74102783203125,0.27142333984375,0.028564453125,0.43194580078125,-0.4150390625,0.54766845703125,0.58416748046875,-36.5,19.25,33.25,-38.25,-0.6875,-34.875,-0.012222222222222223,-0.01888888888888889,0.017777777777777778,-0.03222222222222222,-0.034444444444444444,-0.016666666666666666,3.58,-3.53,-8.0,9.45,0.26,2.69,-0.11,0.07,0.31,1.31,-0.15,-0.07,4.95,-3.6,-8.34,9.39,0.48,2.75
126115,0.615234375,-0.7396240234375,0.2713623046875,0.02764892578125,0.432373046875,-0.41534423828125,0.54766845703125,0.5914306640625,-36.875,18.0625,32.875,-37.1875,-2.75,-34.0,0.14666666666666667,-0.006666666666666667,0.008888888888888889,-0.006666666666666667,-0.015555555555555555,-0.02,4.86,-3.57,-8.01,9.41,0.26,2.69,-0.11,0.04,0.34,0.01,-0.16,-0.05,4.95,-3.6,-8.34,9.4,0.48,2.74
126156,0.6160888671875,-0.73895263671875,0.27142333984375,0.0272216796875,0.43255615234375,-0.41558837890625,0.54736328125,0.58355712890625,-36.5,18.5,32.0625,-37.5,-2.1875,-34.375,0.14222222222222222,-0.0044444444444444444,0.006666666666666667,0.14222222222222222,-0.0044444444444444444,-0.012222222222222223,3.58,-3.51,-8.04,9.4,0.33,2.73,-0.09,0.05,0.32,0.0,-0.2,-0.07,4.95,-3.6,-8.34,9.4,0.48,2.74
126196,0.61810302734375,-0.7373046875,0.27142333984375,0.0263671875,0.4327392578125,-0.41546630859375,0.547607421875,0.58331298828125,-36.0625,17.75,33.25,-37.5,-2.1875,-34.375,-0.006666666666666667,-0.013333333333333334,0.0044444444444444444,0.15444444444444444,0.0044444444444444444,-0.017777777777777778,3.54,-3.53,-7.99,9.43,0.3,2.73,-0.07,0.06,0.32,0.04,-0.17,-0.01,4.94,-3.6,-8.34,9.4,0.49,2.74
126237,0.61810302734375,-0.7373046875,0.27142333984375,0.0262451171875,0.4329833984375,-0.415283203125,0.54766845703125,0.58319091796875,-36.875,17.75,34.0625,-36.375,-2.1875,-33.5,0.14333333333333334,-0.008888888888888889,0.0022222222222222222,0.14777777777777779,0.0044444444444444444,-0.01888888888888889,3.56,-3.54,-8.01,9.41,0.34,2.71,-0.1,0.07,0.33,0.0,-0.16,-0.01,4.95,-3.6,-8.34,9.4,0.49,2.74
126275,0.62042236328125,-0.7353515625,0.27154541015625,0.025390625,0.43316650390625,-0.41510009765625,0.54766845703125,0.59100341796875,-36.875,17.75,34.0625,-37.1875,-2.1875,-33.1875,-0.006666666666666667,-0.005555555555555556,0.0,0.15333333333333332,0.006666666666666667,-0.016666666666666666,4.84,-3.56,-8.0,9.39,0.34,2.72,-0.08,0.07,0.37,1.28,-0.15,0.0,4.94,-3.6,-8.34,9.4,0.49,2.74
126316,0.622314453125,-0.73370361328125,0.2716064453125,0.024658203125,0.43304443359375,-0.415283203125,0.54730224609375,0.58349609375,-37.25,17.75,32.875,-37.875,-1.0,-34.375,-0.0022222222222222222,-0.021111111111111112,0.005555555555555556,0.16333333333333333,0.005555555555555556,-0.0022222222222222222,4.85,-3.51,-8.02,9.38,0.36,2.74,-0.1,0.07,0.32,0.01,-0.14,0.0,4.94,-3.6,-8.34,9.4,0.49,2.74
126356,0.62255859375,-0.73358154296875,0.27142333984375,0.02435302734375,0.4344482421875,-0.413818359375,0.54931640625,0.58941650390625,-36.875,18.875,32.0625,-37.5,-4.0,-34.375,0.14333333333333334,-0.0022222222222222222,0.0022222222222222222,0.14444444444444443,-0.0011111111111111111,-0.005555555555555556,3.53,-3.52,-8.01,9.42,0.34,2.71,-0.1,0.08,0.35,-0.01,-0.12,-0.04,4.94,-3.6,-8.35,9.4,0.49,2.74
126396,0.6240234375,-0.73236083984375,0.271484375,0.0238037109375,0.43438720703125,-0.4139404296875,0.54937744140625,0.58935546875,-36.875,18.0625,32.875,-37.5,-4.0,-34.375,0.14333333333333334,-0.012222222222222223,0.005555555555555556,0.15222222222222223,0.0033333333333333335,0.0022222222222222222,4.83,-3.55,-8.02,9.4,0.3,2.73,-0.11,0.05,0.35,1.28,-0.21,-0.02,4.94,-3.6,-8.35,9.4,0.49,2.74
126437,0.6240234375,-0.73236083984375,0.27142333984375,0.02374267578125,0.4345703125,-0.4136962890625,0.54986572265625,0.58880615234375,-36.875,18.875,32.875,-37.5,-2.75,-34.75,0.14444444444444443,0.0011111111111111111,0.0044444444444444444,-0.008888888888888889,-0.0033333333333333335,-0.013333333333333334,3.58,-3.53,-8.02,9.42,0.36,2.72,-0.07,0.08,0.32,1.28,-0.07,0.01,4.94,-3.6,-8.35,9.4,0.49,2.74
126475,0.624267578125,-0.732177734375,0.27142333984375,0.023681640625,0.4346923828125,-0.41357421875,0.550048828125,0.58868408203125,-36.875,18.875,32.875,-37.5,-2.5,-34.375,0.14666666666666667,0.0022222222222222222,0.0044444444444444444,0.14333333333333334,0.0044444444444444444,-0.0077777777777777776,3.54,-3.53,-8.02,9.4,0.27,2.75,-0.12,0.08,0.32,1.3,-0.17,-0.04,4.94,-3.6,-8.35,9.4,0.49,2.74
126516,0.62506103515625,-0.7314453125,0.271484375,0.02337646484375,0.43475341796875,-0.41357421875,0.55010986328125,0.580810546875,-36.0625,18.0625,32.5,-36.75,-2.1875,-34.875,0.14666666666666667,0.006666666666666667,0.0011111111111111111,-0.012222222222222223,-0.0022222222222222222,-0.01888888888888889,4.85,-3.52,-8.01,9.39,0.4,2.75,-0.07,0.06,0.34,-0.03,-0.08,-0.01,4.94,-3.6,-8.35,9.4,0.49,2.74
126556,0.62542724609375,-0.731201171875,0.271484375,0.03106689453125,0.43475341796875,-0.41357421875,0.54998779296875,0.5887451171875,-35.75,18.0625,31.6875,-38.25,-2.1875,-34.375,0.14333333333333334,0.0,0.0033333333333333335,0.15,0.0033333333333333335,0.0022222222222222222,3.52,-3.51,-8.02,9.49,0.24,2.66,-0.13,0.07,0.32,1.37,-0.24,-0.08,4.94,-3.61,-8.34,9.4,0.48,2.74
126594,0.62554931640625,-0.73101806640625,0.2716064453125,0.02313232421875,0.43450927734375,-0.41387939453125,0.54986572265625,0.58880615234375,-35.375,18.5,32.5,-38.25,-2.1875,-34.375,0.14444444444444443,0.023333333333333334,-0.0022222222222222222,-0.024444444444444446,-0.006666666666666667,-0.013333333333333334,3.59,-3.54,-8.03,9.37,0.38,2.75,-0.06,0.07,0.37,-0.02,-0.08,0.02,4.94,-3.61,-8.34,9.4,0.48,2.74
126636,0.62542724609375,-0.73101806640625,0.2718505859375,0.03118896484375,0.4344482421875,-0.41387939453125,0.5498046875,0.5810546875,-37.25,18.0625,33.25,-37.1875,-2.1875,-33.5625,0.14666666666666667,0.006666666666666667,-0.0011111111111111111,-0.008888888888888889,0.0033333333333333335,-0.01,3.55,-3.56,-8.02,9.37,0.32,2.74,-0.07,0.03,0.29,0.0,-0.12,-0.01,4.95,-3.61,-8.34,9.4,0.48,2.74
126676,0.62689208984375,-0.729736328125,0.27197265625,0.02288818359375,0.43438720703125,-0.41400146484375,0.5496826171875,0.5889892578125,-37.25,18.0625,33.25,-37.875,-1.75,-34.375,-0.0011111111111111111,-0.0077777777777777776,0.0,0.14666666666666667,0.0,-0.008888888888888889,3.57,-3.56,-7.97,9.4,0.33,2.68,-0.11,0.06,0.37,1.28,-0.15,-0.06,4.95,-3.61,-8.34,9.4,0.48,2.74
126716,0.62713623046875,-0.72955322265625,0.27197265625,0.0228271484375,0.43438720703125,-0.41400146484375,0.54974365234375,0.5888671875,-37.25,18.875,32.875,-38.5625,-2.1875,-34.0,0.14222222222222222,-0.0022222222222222222,0.0011111111111111111,0.14444444444444443,0.0022222222222222222,-0.0044444444444444444,4.87,-3.54,-8.01,9.42,0.38,2.73,-0.1,0.07,0.31,0.0,-0.09,0.01,4.95,-3.61,-8.34,9.4,0.48,2.74
126756,0.62713623046875,-0.72955322265625,0.27197265625,0.0228271484375,0.43438720703125,-0.41400146484375,0.5498046875,0.5888671875,-36.0625,18.5,31.25,-37.1875,-2.1875,-34.0,0.14444444444444443,-0.006666666666666667,0.0011111111111111111,0.14888888888888888,0.0022222222222222222,0.0044444444444444444,3.57,-3.53,-8.01,9.38,0.35,2.76,-0.1,0.06,0.33,-0.01,-0.12,0.01,4.95,-3.61,-8.34,9.4,0.48,2.74
126796,0.62744140625,-0.729248046875,0.27197265625,0.022705078125,0.434326171875,-0.4140625,0.5498046875,0.58099365234375,-36.875,18.5,32.5,-37.1875,-2.1875,-34.0,0.14777777777777779,-0.0033333333333333335,0.0022222222222222222,0.15,0.0022222222222222222,0.0011111111111111111,4.84,-3.55,-8.0,9.4,0.36,2.73,-0.09,0.06,0.32,0.0,-0.11,0.0,4.95,-3.61,-8.34,9.4,0.48,2.74
126835,0.62744140625,-0.729248046875,0.27197265625,0.030517578125,0.434326171875,-0.4140625,0.54986572265625,0.58099365234375,-36.0625,18.0625,31.6875,-36.0,-2.5,-34.75,0.14222222222222222,-0.0022222222222222222,0.0011111111111111111,0.15555555555555556,0.0044444444444444444,0.01,3.54,-3.53,-8.0,9.4,0.34,2.72,-0.11,0.08,0.32,0.0,-0.1,-0.03,4.95,-3.61,-8.34,9.4,0.48,2.74
126878,0.62774658203125,-0.72900390625,0.27197265625,0.0225830078125,0.43438720703125,-0.41400146484375,0.54998779296875,0.58868408203125,-36.0625,18.0625,31.6875,-37.875,-2.5,-32.6875,-0.0022222222222222222,-0.0044444444444444444,0.0022222222222222222,0.14444444444444443,0.0,0.005555555555555556,3.58,-3.53,-8.0,9.41,0.34,2.79,-0.08,0.05,0.34,1.28,-0.12,0.05,3.67,-3.61,-8.34,9.4,0.48,2.74
126918,0.6278076171875,-0.72894287109375,0.27197265625,0.0225830078125,0.434326171875,-0.4140625,0.550048828125,0.588623046875,-36.875,18.875,32.5,-37.1875,-1.75,-34.875,-0.005555555555555556,-0.014444444444444444,0.0011111111111111111,-0.0033333333333333335,-0.0044444444444444444,0.0022222222222222222,4.87,-3.55,-7.99,9.4,0.38,2.76,-0.07,0.05,0.35,1.28,-0.09,0.01,4.94,-3.61,-8.34,9.4,0.47,2.74
126957,0.6279296875,-0.7288818359375,0.2718505859375,0.02239990234375,0.43426513671875,-0.41412353515625,0.55010986328125,0.588623046875,-35.75,18.5,32.0625,-35.6875,-3.1875,-34.375,-0.0022222222222222222,-0.015555555555555555,0.01,0.0044444444444444444,-0.0011111111111111111,-0.0011111111111111111,3.54,-3.52,-8.01,9.39,0.36,2.75,-0.08,0.06,0.34,0.0,-0.11,0.01,4.94,-3.61,-8.34,9.4,0.47,2.74
126999,0.62884521484375,-0.7281494140625,0.271728515625,0.0218505859375,0.4342041015625,-0.4141845703125,0.55010986328125,0.58856201171875,-37.25,18.5,33.6875,-35.6875,-3.1875,-34.375,-0.0033333333333333335,-0.012222222222222223,0.006666666666666667,-0.0077777777777777776,-0.011111111111111112,0.0033333333333333335,3.56,-3.5,-8.04,9.45,0.37,2.74,-0.12,0.11,0.31,0.04,-0.1,0.0,4.94,-3.61,-8.35,9.4,0.47,2.74
127039,0.6298828125,-0.72735595703125,0.27166748046875,0.02923583984375,0.434326171875,-0.41436767578125,0.550048828125,0.58843994140625,-36.5,17.75,32.5,-36.375,-2.75,-35.5625,0.14666666666666667,-0.0077777777777777776,0.0077777777777777776,0.14555555555555555,-0.014444444444444444,0.0044444444444444444,3.53,-3.54,-8.0,9.38,0.31,2.73,-0.12,0.07,0.32,-0.02,-0.16,0.0,4.94,-3.61,-8.35,9.4,0.47,2.73
127078,0.6298828125,-0.72735595703125,0.27166748046875,0.02923583984375,0.434326171875,-0.41448974609375,0.550048828125,0.58831787109375,-36.5,17.75,32.5,-36.75,-1.375,-33.5625,-0.008888888888888889,-0.0022222222222222222,0.0033333333333333335,-0.011111111111111112,-0.015555555555555555,-0.013333333333333334,3.58,-3.52,-8.01,9.39,0.38,2.73,-0.06,0.09,0.32,0.0,-0.08,0.0,4.94,-3.61,-8.35,9.4,0.47,2.73
127118,0.6298828125,-0.72735595703125,0.2716064453125,0.0213623046875,0.43450927734375,-0.41455078125,0.54986572265625,0.58831787109375,-35.375,19.25,33.6875,-38.5625,-2.1875,-34.375,-0.006666666666666667,-0.0077777777777777776,0.0044444444444444444,-0.0033333333333333335,-0.008888888888888889,-0.017777777777777778,3.54,-3.54,-7.99,9.42,0.35,2.71,-0.09,0.08,0.35,0.02,-0.12,-0.01,4.94,-3.6,-8.35,9.4,0.47,2.73
127159,0.63079833984375,-0.7265625,0.2716064453125,-1.97894287109375,0.43463134765625,-0.41455078125,0.54962158203125,0.5885009765625,-36.0625,18.0625,33.6875,-37.875,-2.5,-35.6875,-0.0033333333333333335,0.005555555555555556,0.0044444444444444444,-0.008888888888888889,-0.0044444444444444444,-0.013333333333333334,3.54,-3.51,-8.04,9.41,0.38,2.71,-0.08,0.09,0.34,0.0,-0.09,-0.01,4.94,-3.6,-8.35,9.4,0.48,2.73
127199,0.63134765625,-0.72607421875,0.2716064453125,0.0208740234375,0.43463134765625,-0.41455078125,0.549560546875,0.5885009765625,-36.0625,17.75,32.0625,-37.875,-2.5,-35.6875,0.14444444444444443,0.0044444444444444444,0.005555555555555556,-0.0011111111111111111,-0.0044444444444444444,-0.006666666666666667,3.56,-3.54,-8.02,9.4,0.34,2.71,-0.08,0.05,0.34,0.0,-0.13,-0.01,4.94,-3.6,-8.35,9.4,0.48,2.73
127238,0.63140869140625,-0.72601318359375,0.2716064453125,0.02862548828125,0.4346923828125,-0.41455078125,0.5494384765625,0.588623046875,-36.5,18.0625,31.25,-37.5,-2.1875,-34.75,0.14444444444444443,0.01,0.0077777777777777776,-0.015555555555555555,-0.0044444444444444444,-0.02,4.86,-3.52,-7.99,9.4,0.38,2.73,-0.11,0.06,0.31,1.28,-0.09,0.0,4.94,-3.6,-8.35,9.4,0.48,2.73
127278,0.63140869140625,-0.72601318359375,0.2716064453125,0.02081298828125,0.43475341796875,-0.41448974609375,0.5491943359375,0.58880615234375,-36.5,18.0625,31.25,-37.5,-3.1875,-34.375,0.14555555555555555,0.0,0.0022222222222222222,-0.011111111111111112,-0.0022222222222222222,-0.022222222222222223,3.57,-3.54,-7.97,9.44,0.4,2.71,-0.09,0.07,0.3,0.03,-0.08,-0.01,4.94,-3.6,-8.35,9.4,0.49,2.73
127318,0.63153076171875,-0.7259521484375,0.2716064453125,0.02081298828125,0.434814453125,-0.4144287109375,0.54901123046875,0.58905029296875,-35.75,18.5,32.875,-36.375,-2.5,-33.1875,0.14777777777777779,-0.0077777777777777776,0.012222222222222223,0.01888888888888889,0.006666666666666667,-0.0077777777777777776,3.57,-3.55,-7.98,9.38,0.34,2.73,-0.1,0.04,0.36,-0.02,-0.15,0.0,4.93,-3.61,-8.35,9.4,0.49,2.73
127358,0.63140869140625,-0.72607421875,0.27154541015625,0.0206298828125,0.4349365234375,-0.41424560546875,0.5491943359375,0.5888671875,-36.5,17.75,32.5,-37.5,-2.1875,-34.375,-0.005555555555555556,-0.01,0.0044444444444444444,-0.005555555555555556,-0.0044444444444444444,-0.01,3.54,-3.52,-8.03,9.41,0.38,2.71,-0.11,0.06,0.32,0.0,-0.11,-0.01,4.93,-3.61,-8.35,9.4,0.49,2.72
127399,0.6314697265625,-0.72607421875,0.271484375,0.02056884765625,0.43499755859375,-0.414306640625,0.5491943359375,0.5887451171875,-36.5,18.0625,32.0625,-37.5,-2.1875,-34.375,-0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.19777777777777777,-0.0033333333333333335,0.0011111111111111111,3.55,-3.57,-8.02,9.38,0.44,2.72,-0.09,0.1,0.32,-0.02,-0.05,0.0,4.93,-3.61,-8.35,9.4,0.49,2.72
127437,0.6314697265625,-0.72607421875,0.271484375,0.02056884765625,0.43572998046875,-0.41363525390625,0.5499267578125,0.5880126953125,-36.5,18.0625,32.5,-38.5625,-2.75,-34.375,-0.0011111111111111111,-0.0044444444444444444,0.0022222222222222222,0.19666666666666666,0.0022222222222222222,0.013333333333333334,3.54,-3.54,-8.02,9.42,0.39,2.73,-0.1,0.05,0.31,1.29,-0.1,0.0,4.93,-3.61,-8.35,9.4,0.49,2.72
127476,0.6314697265625,-0.72607421875,0.271484375,0.02056884765625,0.43609619140625,-0.413330078125,0.55029296875,0.587646484375,-36.5,18.0625,32.5,-37.5,-2.5,-34.75,-0.005555555555555556,-0.0022222222222222222,0.006666666666666667,0.023333333333333334,0.0033333333333333335,0.0077777777777777776,3.53,-3.5,-7.99,9.44,0.36,2.73,-0.11,0.12,0.32,1.31,-0.12,0.01,4.93,-3.61,-8.35,9.4,0.49,2.72
127518,0.63140869140625,-0.72607421875,0.271484375,0.0206298828125,0.4361572265625,-0.413330078125,0.55035400390625,0.5875244140625,-37.25,18.5,33.25,-37.5,-2.75,-33.5625,-0.0022222222222222222,-0.0011111111111111111,0.0033333333333333335,-0.006666666666666667,-0.0044444444444444444,-0.0044444444444444444,3.55,-3.54,-8.01,9.42,0.4,2.69,-0.11,0.09,0.35,0.01,-0.08,-0.02,4.93,-3.61,-8.35,9.4,0.49,2.72
127559,0.63140869140625,-0.72607421875,0.271484375,0.0206298828125,0.436279296875,-0.4132080078125,0.5504150390625,0.58740234375,-36.5,18.5,32.875,-37.1875,-2.75,-34.875,-0.0011111111111111111,-0.0022222222222222222,0.0033333333333333335,0.025555555555555557,0.0022222222222222222,0.0011111111111111111,3.52,-3.5,-8.02,9.41,0.36,2.71,-0.11,0.08,0.31,0.0,-0.12,-0.01,4.93,-3.61,-8.35,9.4,0.49,2.72
127600,0.63140869140625,-0.72607421875,0.271484375,0.0284423828125,0.43634033203125,-0.41314697265625,0.550537109375,0.5872802734375,-37.5625,18.5,33.25,-36.375,-2.75,-34.0,-0.006666666666666667,-0.008888888888888889,0.0033333333333333335,-0.013333333333333334,-0.0033333333333333335,-0.01,3.56,-3.53,-8.06,9.38,0.38,2.76,-0.1,0.07,0.32,1.29,-0.07,-0.02,4.93,-3.61,-8.35,9.4,0.49,2.72
127640,0.6314697265625,-0.72607421875,0.2713623046875,0.0205078125,0.43621826171875,-0.4132080078125,0.5504150390625,0.58746337890625,-36.0625,18.0625,31.6875,-36.375,-2.75,-34.0,-0.006666666666666667,-0.015555555555555555,0.005555555555555556,-0.01,0.0011111111111111111,-0.01,3.5,-3.51,-8.01,9.45,0.38,2.71,-0.12,0.09,0.3,0.04,-0.11,-0.01,4.92,-3.61,-8.35,9.4,0.49,2.72
127680,0.63153076171875,-0.72607421875,0.27117919921875,0.02032470703125,0.43621826171875,-0.41326904296875,0.55023193359375,0.587646484375,-36.0625,18.0625,31.6875,-36.75,-2.1875,-34.375,-0.0033333333333333335,-0.0011111111111111111,0.006666666666666667,-0.017777777777777778,0.0022222222222222222,-0.012222222222222223,3.56,-3.49,-8.03,9.39,0.43,2.69,-0.11,0.09,0.31,-0.03,-0.05,0.0,4.92,-3.61,-8.35,9.4,0.5,2.72
127719,0.63153076171875,-0.72607421875,0.27117919921875,0.02032470703125,0.4361572265625,-0.413330078125,0.5501708984375,0.57989501953125,-36.875,18.875,32.5,-37.1875,-2.1875,-34.0,-0.0044444444444444444,-0.01,0.005555555555555556,0.0022222222222222222,0.0033333333333333335,-0.0011111111111111111,3.55,-3.52,-8.0,9.43,0.4,2.71,-0.1,0.08,0.31,1.3,-0.1,0.0,4.92,-3.61,-8.35,9.4,0.5,2.72
127759,0.631591796875,-0.72607421875,0.27105712890625,0.0201416015625,0.4361572265625,-0.41326904296875,0.5501708984375,0.58770751953125,-36.5,19.25,33.25,-37.5,-2.5,-34.0,-0.0022222222222222222,-0.01888888888888889,0.0033333333333333335,-0.0044444444444444444,-0.0022222222222222222,0.008888888888888889,3.51,-3.53,-8.05,9.39,0.45,2.65,-0.12,0.1,0.31,-0.01,-0.04,-0.06,4.92,-3.61,-8.35,9.4,0.5,2.72
127800,0.63165283203125,-0.72607421875,0.27099609375,0.02008056640625,0.4361572265625,-0.41326904296875,0.5501708984375,0.58770751953125,-35.375,18.5,32.0625,-38.5625,-3.5625,-34.75,-0.005555555555555556,-0.012222222222222223,0.0033333333333333335,0.14222222222222222,0.0,0.01,3.5,-3.53,-8.03,9.42,0.36,2.67,-0.13,0.09,0.34,1.29,-0.09,-0.03,4.92,-3.61,-8.35,9.4,0.49,2.72
127842,0.63165283203125,-0.72607421875,0.27093505859375,0.02008056640625,0.43609619140625,-0.41326904296875,0.55023193359375,0.57989501953125,-36.0625,17.375,33.6875,-38.5625,-3.5625,-34.75,-0.0011111111111111111,-0.011111111111111112,0.0044444444444444444,-0.0077777777777777776,0.0011111111111111111,0.0077777777777777776,4.81,-3.51,-8.05,9.39,0.44,2.75,-0.1,0.09,0.3,1.28,-0.11,0.0,3.63,-3.61,-8.36,9.4,0.49,2.72
127884,0.6317138671875,-0.72607421875,0.27081298828125,0.02764892578125,0.43609619140625,-0.413330078125,0.55047607421875,0.57965087890625,-36.0625,17.375,33.6875,-37.1875,-2.5,-34.0,-0.0033333333333333335,-0.008888888888888889,0.0033333333333333335,-0.0011111111111111111,-0.0044444444444444444,0.01,4.81,-3.5,-8.05,9.41,0.42,2.71,-0.09,0.1,0.3,-0.01,-0.1,0.02,4.91,-3.61,-8.36,9.4,0.49,2.72
127924,0.63177490234375,-0.72607421875,0.2706298828125,0.02752685546875,0.43609619140625,-0.413330078125,0.5506591796875,0.5794677734375,-36.5,18.0625,32.5,-37.5,-2.1875,-33.5625,0.14888888888888888,-0.021111111111111112,0.005555555555555556,0.17,-0.0033333333333333335,0.015555555555555555,4.78,-3.52,-8.03,9.41,0.38,2.72,-0.12,0.08,0.33,1.28,-0.13,0.0,3.62,-3.61,-8.36,9.4,0.49,2.72
127963,0.63189697265625,-0.72613525390625,0.2703857421875,0.02728271484375,0.436279296875,-0.4132080078125,0.55096435546875,0.57916259765625,-35.75,18.5,33.6875,-37.5,-3.1875,-34.375,-0.005555555555555556,-0.028888888888888888,0.006666666666666667,0.15555555555555556,-0.0077777777777777776,0.0077777777777777776,4.77,-3.5,-8.04,9.39,0.38,2.69,-0.12,0.1,0.32,0.01,-0.14,-0.01,4.9,-3.6,-8.36,9.4,0.49,2.72
128005,0.63201904296875,-0.72613525390625,0.27008056640625,0.02691650390625,0.4364013671875,-0.41314697265625,0.551025390625,0.5789794921875,-36.0625,17.75,33.25,-37.875,-2.1875,-34.375,-0.0033333333333333335,-0.013333333333333334,0.005555555555555556,0.14444444444444443,-0.008888888888888889,0.0022222222222222222,4.73,-3.5,-8.04,9.39,0.4,2.68,-0.12,0.09,0.32,-0.01,-0.11,-0.01,3.61,-3.6,-8.36,9.4,0.49,2.72
