time,ax,ay,az,gx,gy,gz,ax2,ay2,az2,gx2,gy2,gz2
6733,61680,65529,64664,62521,4186,4104,61978,65139,63146,1287,2997,59373
6752,61680,65529,64664,62521,4186,4104,63723,2524,452,1829,65391,58445
6771,64767,62509,1424,63391,4213,3395,63723,2524,452,1829,65391,58445
6790,64767,62509,1424,63391,4213,3395,63723,2524,452,2527,65327,63391
6808,64767,62509,1424,1302,371,2132,63723,2524,452,2527,65327,63391
6826,64767,62509,1424,1302,371,2132,64367,1806,64810,980,64628,63927
6844,64712,63307,1910,289,558,930,64367,1806,64810,980,64628,63927
6863,64712,63307,1910,289,558,930,64367,1806,64810,97,64726,64820
6880,64712,63307,1910,289,558,930,64367,1806,64810,97,64726,64820
6898,64712,63307,1910,629,357,818,64367,1806,64810,97,64726,64820
6917,64712,63307,1910,629,357,818,64551,1531,65124,493,41,65518
6935,64997,64105,1180,1611,319,977,64551,1531,65124,493,41,65518
6951,64997,64105,1180,1611,319,977,64551,1531,65124,613,65119,65095
6972,64997,64105,1180,658,739,443,64551,1531,65124,613,65119,65095
6988,64997,64105,1180,658,739,443,64699,1656,65110,528,27,64724
7007,64961,64178,1325,210,1159,582,64699,1656,65110,528,27,64724
7025,64961,64178,1325,210,1159,582,64699,1656,65110,590,65450,64141
7043,64961,64178,1325,4,1665,1001,64699,1656,65110,590,65450,64141
7061,64961,64178,1325,4,1665,1001,64699,1656,65110,715,119,63641
7078,64961,64178,1325,4,1665,1001,64473,1659,65118,715,119,63641
7098,64742,64103,1340,65424,1186,980,64473,1659,65118,715,119,63641
7117,64742,64103,1340,65424,1186,980,64473,1659,65118,879,550,63185
7134,64742,64103,1340,145,156,803,64473,1659,65118,879,550,63185
7154,64742,64103,1340,145,156,803,64017,1876,65043,1270,834,62434
7170,64610,64079,1285,282,65443,710,64017,1876,65043,1270,834,62434
7188,64610,64079,1285,282,65443,710,64017,1876,65043,1901,586,61387
7207,64610,64079,1285,65334,336,1088,64017,1876,65043,1901,586,61387
7224,64610,64079,1285,65334,336,1088,63842,2499,64894,2883,941,60024
7241,64610,64079,1285,65334,336,1088,63842,2499,64894,2883,941,60024
7260,64701,64050,1409,63375,2077,2282,63842,2499,64894,2883,941,60024
7277,64701,64050,1409,63375,2077,2282,63842,2499,64894,4442,1264,58299
7294,64701,64050,1409,58247,10567,6914,63842,2499,64894,4442,1264,58299
7314,64701,64050,1409,58247,10567,6914,63718,3828,64561,6091,13,57780
7330,65143,60935,3482,62276,15004,12052,63718,3828,64561,6091,13,57780
7348,65143,60935,3482,62276,15004,12052,63718,3828,64561,5603,62341,61239
7367,65143,60935,3482,62276,15004,12052,63718,3828,64561,5603,62341,61239
7384,65143,60935,3482,2676,7023,398,449,3010,250,1871,61918,440
7401,65143,60935,3482,2676,7023,398,449,3010,250,1871,61918,440
7418,702,62841,4111,594,63950,60398,449,3010,250,1871,61918,440
7436,702,62841,4111,594,63950,60398,449,3010,250,64067,759,4298
7455,702,62841,4111,1536,60301,62432,449,3010,250,64067,759,4298
7472,702,62841,4111,1536,60301,62432,676,1484,663,62124,1709,7078
7490,65487,63482,1529,2291,59375,59346,676,1484,663,62124,1709,7078
7509,65487,63482,1529,2291,59375,59346,676,1484,663,61114,150,8918
7527,65487,63482,1529,2291,59375,59346,676,1484,663,61114,150,8918
7545,65487,63482,1529,2755,58223,56298,64246,2320,65300,60592,65437,9759
7563,65487,63482,1529,2755,58223,56298,64246,2320,65300,60592,65437,9759
7580,63252,62821,1535,3093,57076,57002,64246,2320,65300,59903,1420,9602
7597,63252,62821,1535,3093,57076,57002,64246,2320,65300,59903,1420,9602
7614,63252,62821,1535,3048,57065,59885,64246,2320,65300,59903,1420,9602
7634,63252,62821,1535,3048,57065,59885,62428,2608,63800,59537,2339,8402
7651,63252,62821,1535,2524,58077,60569,62428,2608,63800,59537,2339,8402
7671,61499,62660,684,2524,58077,60569,62428,2608,63800,60510,65263,6722
7688,61499,62660,684,2524,58077,60569,62428,2608,63800,60510,65263,6722
7705,61499,62660,684,1968,61620,61621,61338,716,62703,63280,64957,4295
7722,61499,62660,684,1968,61620,61621,61338,716,62703,63280,64957,4295
7741,60876,64644,64104,1328,64633,64965,61338,716,62703,99,355,283
7759,60876,64644,64104,1328,64633,64965,61338,716,62703,99,355,283
7777,60876,64644,64104,64944,3088,2351,61338,716,62703,99,355,283
7796,60876,64644,64104,64944,3088,2351,62421,530,63960,2205,471,60979
7815,63499,64287,257,64342,5791,6261,62421,530,63960,2205,471,60979
7832,63499,64287,257,64342,5791,6261,62421,530,63960,2396,1112,57471
7850,63499,64287,257,64342,5791,6261,62421,530,63960,2396,1112,57471
7867,63499,64287,257,409,3415,6728,63993,2423,65297,2862,503,61810
7885,63499,64287,257,409,3415,6728,63993,2423,65297,2862,503,61810
7903,64470,62625,2302,3301,2449,3748,63993,2423,65297,2347,18,63896
7921,64470,62625,2302,3301,2449,3748,63993,2423,65297,2347,18,63896
7939,64470,62625,2302,61,1445,1235,63993,2423,65297,2347,18,63896
7956,64470,62625,2302,61,1445,1235,64395,1587,64866,453,64968,64468
7975,64470,62625,2302,64824,681,65469,64395,1587,64866,453,64968,64468
7993,64614,64009,1527,64824,681,65469,64395,1587,64866,172,65358,64980
8009,64614,64009,1527,64824,681,65469,64395,1587,64866,172,65358,64980
8027,64614,64009,1527,444,220,224,64480,1550,65202,643,440,65438
8045,64614,64009,1527,444,220,224,64480,1550,65202,643,440,65438
8063,64849,64183,1212,561,351,340,64480,1550,65202,618,81,65215
8081,64849,64183,1212,561,351,340,64480,1550,65202,618,81,65215
8101,64849,64183,1212,83,479,169,64480,1550,65202,437,65445,65016
8117,64849,64183,1212,83,479,169,64594,1592,65096,437,65445,65016
8135,64849,64183,1212,83,479,169,64594,1592,65096,437,65445,65016
8153,64770,64165,1337,112,648,276,64594,1592,65096,613,105,64790
8172,64770,64165,1337,112,648,276,64594,1592,65096,613,105,64790
8190,64770,64165,1337,209,596,424,64486,1589,65087,790,317,64546
8208,64770,64165,1337,209,596,424,64486,1589,65087,790,317,64546
8226,64720,64184,1333,168,264,709,64486,1589,65087,996,252,63968
8243,64720,64184,1333,168,264,709,64486,1589,65087,996,252,63968
8260,64720,64184,1333,65500,65393,757,64486,1589,65087,1269,216,63264
8278,64720,64184,1333,65500,65393,757,64262,1755,64971,1269,216,63264
8296,64720,64184,1333,65500,65393,757,64262,1755,64971,1269,216,63264
8314,64638,64183,1320,65251,65420,512,64262,1755,64971,1654,127,62683
8331,64638,64183,1320,65251,65420,512,64262,1755,64971,1654,127,62683
8349,64638,64183,1320,65293,121,410,63963,1910,64786,2268,480,62171
8367,64638,64183,1320,65293,121,410,63963,1910,64786,2268,480,62171
8386,64628,64178,1308,65182,614,507,63963,1910,64786,3443,355,61699
8404,64628,64178,1308,65182,614,507,63963,1910,64786,3443,355,61699
8422,64628,64178,1308,63927,3898,574,63991,2478,64308,5877,65295,61249
8439,64628,64178,1308,63927,3898,574,63991,2478,64308,5877,65295,61249
8457,64628,64178,1308,63927,3898,574,63991,2478,64308,5877,65295,61249
8475,64548,63580,2041,112,14481,4489,63991,2478,64308,9217,64344,61015
8493,64548,63580,2041,112,14481,4489,63991,2478,64308,9217,64344,61015
8511,64548,63580,2041,3245,20120,10796,64333,3560,64497,8708,62198,61391
8529,64548,63580,2041,3245,20120,10796,64333,3560,64497,8708,62198,61391
8546,64006,62243,4462,62306,14308,6724,64333,3560,64497,3306,62909,62566
8563,64006,62243,4462,62306,14308,6724,64333,3560,64497,3306,62909,62566
8584,64006,62243,4462,65054,63055,58534,599,1813,91,63287,62078,2309
8602,64006,62243,4462,65054,63055,58534,599,1813,91,63287,62078,2309
8620,64006,62243,4462,65054,63055,58534,599,1813,91,60838,1498,4134
8639,64624,64508,3343,64076,57348,59589,599,1813,91,60838,1498,4134
8656,64624,64508,3343,64076,57348,59589,599,1813,91,60838,1498,4134
8674,64624,64508,3343,64149,55888,61127,65484,1250,204,58516,3544,5866
8692,64624,64508,3343,64149,55888,61127,65484,1250,204,58516,3544,5866
8709,63899,63860,632,65356,56779,58558,65484,1250,204,57818,1978,7067
8727,63899,63860,632,65356,56779,58558,65484,1250,204,57818,1978,7067
8745,63899,63860,632,260,56684,58102,64136,2054,64512,57850,1286,7077
8763,63899,63860,632,260,56684,58102,64136,2054,64512,57850,1286,7077
8781,63899,63860,632,260,56684,58102,64136,2054,64512,56997,2842,7055
8798,62097,64185,1784,410,54931,60036,64136,2054,64512,56997,2842,7055
8817,62097,64185,1784,410,54931,60036,64136,2054,64512,56997,2842,7055
8835,62097,64185,1784,323,54908,62294,63333,2372,62956,57304,3886,6074
8853,62097,64185,1784,323,54908,62294,63333,2372,62956,57304,3886,6074
8872,61611,63904,435,1082,58998,63087,63333,2372,62956,60018,1909,5192
8890,61611,63904,435,1082,58998,63087,63333,2372,62956,60018,1909,5192
8907,61611,63904,435,2887,64613,61633,62517,1122,62600,64582,64070,4827
8927,61611,63904,435,2887,64613,61633,62517,1122,62600,64582,64070,4827
8944,61611,63904,435,2887,64613,61633,62517,1122,62600,1632,62020,2124
8962,62397,64373,63757,1353,2766,62977,62517,1122,62600,1632,62020,2124
8979,62397,64373,63757,1353,2766,62977,62517,1122,62600,1853,64361,63212
8997,62397,64373,63757,63012,4248,1127,62310,199,64333,1853,64361,63212
9015,62397,64373,63757,63012,4248,1127,62310,199,64333,1853,64361,63212
9032,63865,64248,537,63062,3738,3532,62310,199,64333,1948,810,60634
9051,63865,64248,537,63062,3738,3532,62310,199,64333,1948,810,60634
9068,63865,64248,537,65461,1986,4039,64403,2430,266,1045,1183,60924
9085,63865,64248,537,65461,1986,4039,64403,2430,266,1045,1183,60924
9104,63865,64248,537,65461,1986,4039,64403,2430,266,1736,737,63281
9123,64511,62477,1721,1354,1246,3561,64403,2430,266,1736,737,63281
9140,64511,62477,1721,1354,1246,3561,64403,2430,266,1498,65146,65123
9159,64511,62477,1721,1772,478,1749,64270,1720,64998,1498,65146,65123
9177,64511,62477,1721,1772,478,1749,64270,1720,64998,1498,65146,65123
9193,64517,63843,1248,606,65472,399,64270,1720,64998,1023,165,65297
9212,64517,63843,1248,606,65472,399,64270,1720,64998,1023,165,65297
9231,64517,63843,1248,64898,22,65343,64582,1612,65060,324,458,65491
9247,64517,63843,1248,64898,22,65343,64582,1612,65060,324,458,65491
9265,64517,63843,1248,64898,22,65343,64582,1612,65060,584,432,366
9283,64753,63971,1152,446,65103,65508,64582,1612,65060,584,432,366
9301,64753,63971,1152,446,65103,65508,64572,1666,65207,979,309,802
9318,64753,63971,1152,1647,64719,265,64572,1666,65207,979,309,802
9339,64753,63971,1152,1647,64719,265,64572,1666,65207,979,309,802
9357,64851,64026,1226,1623,64811,254,64572,1666,65207,830,436,863
9374,64851,64026,1226,1623,64811,254,64572,1666,65207,830,436,863
9393,64851,64026,1226,995,65150,109,64806,1712,65037,581,139,342
9412,64851,64026,1226,995,65150,109,64806,1712,65037,581,139,342
9429,64851,64026,1226,995,65150,109,64806,1712,65037,529,221,65409
9448,64878,64237,1350,730,65290,150,64806,1712,65037,529,221,65409
9466,64878,64237,1350,730,65290,150,64796,1707,65024,598,361,65299
9482,64878,64237,1350,675,65384,235,64796,1707,65024,598,361,65299
9501,64878,64237,1350,675,65384,235,64796,1707,65024,598,267,64793
9518,64881,64238,1390,300,315,347,64796,1707,65024,598,267,64793
9538,64881,64238,1390,300,315,347,64796,1707,65024,598,267,64793
9556,64881,64238,1390,35,816,325,64782,1684,64925,577,65371,64071
9574,64881,64238,1390,35,816,325,64782,1684,64925,577,65371,64071
9591,64881,64238,1390,35,816,325,64782,1684,64925,629,65331,63812
9609,64809,64291,1405,65518,1087,616,64782,1684,64925,629,65331,63812
9627,64809,64291,1405,65518,1087,616,64507,1695,64936,850,65468,63613
9645,64809,64291,1405,59,1158,1163,64507,1695,64936,850,65468,63613
9663,64809,64291,1405,59,1158,1163,64507,1695,64936,949,65316,63261
9682,64594,64146,1395,65532,587,846,64507,1695,64936,949,65316,63261
9700,64594,64146,1395,65532,587,846,64507,1695,64936,1453,65205,62805
9718,64594,64146,1395,65390,436,432,64172,1880,64733,1453,65205,62805
9736,64594,64146,1395,65390,436,432,64172,1880,64733,1453,65205,62805
9753,64594,64146,1395,65390,436,432,64172,1880,64733,2767,447,62356
9770,64578,64210,1383,64628,1370,179,64172,1880,64733,2767,447,62356
9788,64578,64210,1383,64628,1370,179,63748,2972,64734,5057,1333,61277
9807,64578,64210,1383,63475,4334,1397,63748,2972,64734,5057,1333,61277
9824,64578,64210,1383,63475,4334,1397,63748,2972,64734,7280,1100,59868
9843,64342,63219,1998,65,11987,8716,63748,2972,64734,7280,1100,59868
9861,64342,63219,1998,65,11987,8716,63748,2972,64734,6692,64649,59138
9878,64342,63219,1998,65031,14676,15515,64186,3381,65104,6692,64649,59138
9897,64342,63219,1998,65031,14676,15515,64186,3381,65104,6692,64649,59138
9914,64342,63219,1998,65031,14676,15515,64186,3381,65104,2938,64275,61331
9932,64368,62078,3774,63930,7297,6606,64186,3381,65104,2938,64275,61331
9951,64368,62078,3774,63930,7297,6606,714,1463,26,64533,63735,738
9969,64368,62078,3774,65488,62735,58083,714,1463,26,64533,63735,738
9987,64368,62078,3774,65488,62735,58083,714,1463,26,62322,64329,2592
10005,65185,64330,2508,63861,60758,58341,714,1463,26,62322,64329,2592
10022,65185,64330,2508,63861,60758,58341,344,1307,197,59801,65505,4298
10039,65185,64330,2508,63209,58831,59179,344,1307,197,59801,65505,4298
10059,65185,64330,2508,63209,58831,59179,344,1307,197,59801,65505,4298
10076,65185,64330,2508,63209,58831,59179,344,1307,197,59061,399,5979
10094,63896,64583,1487,65445,58652,59423,344,1307,197,59061,399,5979
10112,63896,64583,1487,65445,58652,59423,64601,1979,64441,59236,65464,6820
10130,63896,64583,1487,942,58657,59711,64601,1979,64441,59236,65464,6820
10147,63896,64583,1487,942,58657,59711,64601,1979,64441,59361,363,6979
10166,62227,64454,1650,1112,58776,62495,64601,1979,64441,59361,363,6979
10184,62227,64454,1650,1112,58776,62495,63447,2155,63402,59714,1536,6585
10202,62227,64454,1650,1112,58776,62495,63447,2155,63402,59714,1536,6585
10219,62227,64454,1650,301,58629,64022,63447,2155,63402,60074,1567,5550
10238,62227,64454,1650,301,58629,64022,63447,2155,63402,60074,1567,5550
10256,61031,65304,76,64942,60293,62914,63447,2155,63402,60074,1567,5550
10274,61031,65304,76,64942,60293,62914,62365,823,62345,61538,712,3607
10293,61031,65304,76,748,61611,2193,62365,823,62345,61538,712,3607
10310,61031,65304,76,748,61611,2193,62365,823,62345,64701,3396,474
10328,62283,1119,63208,64093,64351,9595,62365,823,62345,64701,3396,474
10346,62283,1119,63208,64093,64351,9595,62534,740,63849,1608,4399,59825
10364,62283,1119,63208,63684,5795,3966,62534,740,63849,1608,4399,59825
10382,62283,1119,63208,63684,5795,3966,62534,740,63849,1653,882,59043
10400,62283,1119,63208,63684,5795,3966,62534,740,63849,1653,882,59043
10419,62903,61927,1427,1383,1607,64560,62534,740,63849,1052,62472,65272
10436,62903,61927,1427,1383,1607,64560,64043,2010,65217,1052,62472,65272
10455,62903,61927,1427,100,65126,218,64043,2010,65217,1052,62472,65272
10474,62903,61927,1427,100,65126,218,64043,2010,65217,1027,428,64915
10491,64422,63992,1613,65224,258,65444,64043,2010,65217,1027,428,64915
10511,64422,63992,1613,65224,258,65444,64651,1575,65306,450,477,65053
10528,64422,63992,1613,8,130,65423,64651,1575,65306,450,477,65053
10546,64422,63992,1613,8,130,65423,64651,1575,65306,361,350,65391
10563,64422,63992,1613,8,130,65423,64651,1575,65306,361,350,65391
10582,64567,64315,1007,65420,86,65407,64552,1615,65221,285,267,65235
10600,64567,64315,1007,65420,86,65407,64552,1615,65221,285,267,65235
10617,64567,64315,1007,65368,69,65346,64552,1615,65221,285,267,65235
10636,64567,64315,1007,65368,69,65346,64552,1615,65221,247,316,65218
10654,64451,64082,1099,65418,43,65374,64552,1615,65221,247,316,65218
10670,64451,64082,1099,65418,43,65374,64503,1603,65224,301,345,65302
10688,64451,64082,1099,5,65492,65408,64503,1603,65224,301,345,65302
10707,64451,64082,1099,5,65492,65408,64503,1603,65224,266,385,65423
10723,64451,64082,1099,5,65492,65408,64503,1603,65224,266,385,65423
10740,64470,64102,1115,17,65465,65403,64498,1590,65196,133,310,65524
10757,64470,64102,1115,17,65465,65403,64498,1590,65196,133,310,65524
10774,64470,64102,1115,65530,65435,65388,64498,1590,65196,133,310,65524
10790,64470,64102,1115,65530,65435,65388,64498,1590,65196,65482,259,102
10809,64470,64102,1115,65475,65459,65402,64498,1590,65196,65482,259,102
10827,64494,64122,1116,65475,65459,65402,64507,1613,65186,65388,111,110
10845,64494,64122,1116,65475,65459,65402,64507,1613,65186,65388,111,110
10865,64494,64122,1116,65419,65498,65437,64507,1613,65186,65315,114,113
10883,64494,64122,1116,65419,65498,65437,64507,1613,65186,65315,114,113
10900,64505,64106,1115,65352,58,65404,64547,1618,65158,65236,72,66
10919,64505,64106,1115,65352,58,65404,64547,1618,65158,65236,72,66
10937,64505,64106,1115,65296,105,65368,64547,1618,65158,65236,72,66
10955,64505,64106,1115,65296,105,65368,64547,1618,65158,65181,153,71
10973,64503,64079,1090,65308,108,65346,64547,1618,65158,65181,153,71
10991,64503,64079,1090,65308,108,65346,64535,1619,65189,65200,164,100
11008,64503,64079,1090,65308,108,65346,64535,1619,65189,65200,164,100
11026,64503,64079,1090,65378,79,65377,64535,1619,65189,65267,57,156
11045,64503,64079,1090,65378,79,65377,64535,1619,65189,65267,57,156
11062,64509,64060,1071,65443,45,65458,64536,1642,65233,65268,65355,185
11080,64509,64060,1071,65443,45,65458,64536,1642,65233,65268,65355,185
11099,64509,64060,1071,65451,11,65474,64536,1642,65233,65237,65287,180
11117,64509,64060,1071,65451,11,65474,64536,1642,65233,65237,65287,180
11133,64509,64060,1071,65427,26,65431,64536,1642,65233,65237,65287,180
11151,64510,64062,1067,65427,26,65431,64565,1645,65255,65162,65407,233
11170,64510,64062,1067,65427,26,65431,64565,1645,65255,65162,65407,233
11186,64510,64062,1067,65416,2,65356,64565,1645,65255,65018,65366,290
11205,64510,64062,1067,65416,2,65356,64565,1645,65255,65018,65366,290
11224,64509,64047,1061,65367,65520,65277,64598,1667,65260,64821,65278,213
11240,64509,64047,1061,65367,65520,65277,64598,1667,65260,64821,65278,213
11258,64509,64047,1061,65215,65520,65076,64598,1667,65260,64821,65278,213
11275,64509,64047,1061,65215,65520,65076,64598,1667,65260,64896,177,241
11292,64509,64047,1061,65215,65520,65076,64598,1667,65260,64896,177,241
11309,64543,64030,1048,65155,65469,64982,64625,1689,65340,64984,719,318
11326,64543,64030,1048,65155,65469,64982,64625,1689,65340,64984,719,318
11342,64543,64030,1048,65077,65457,64987,64625,1689,65340,65009,1093,266
11358,64543,64030,1048,65077,65457,64987,64625,1689,65340,65009,1093,266
11386,64570,63985,1030,64750,65435,64831,64632,1751,65315,65060,1258,200
11402,64570,63985,1030,64750,65435,64831,64632,1751,65315,65060,1258,200
11423,64570,63985,1030,64136,65292,64446,64632,1751,65315,64782,706,3
11442,64570,63985,1030,64136,65292,64446,64632,1751,65315,64782,706,3
